symbol,baseMean,log2 Fold Change,lfcSE,pvalue,padj
LOC606724,288.579067186475,0.866197082549589,0.251578717727626,0.000575201595767383,0.0335263067531441
LCK,997.647120076368,1.09447995780124,0.319547875451525,0.000614597736470258,0.0335499511776063
ODF3B,243.110308579989,0.751133853727681,0.210354292734271,0.000355887759101771,0.0335499511776063
SAMSN1,1263.69979638092,0.801776586107568,0.234154357505871,0.000616755327723502,0.0335499511776063
RIPK3,349.556300965932,0.804671323481648,0.233643276685777,0.000573140511032616,0.0336987807729829
DENND1B,1051.50002097225,0.465192101091898,0.134345379657638,0.000534867814186429,0.0337900263342369
ATF5,1932.05080132309,0.722607979612076,0.20826609624646,0.000521160094216169,0.0338849445171391
NRG3,416.324592949037,-1.33699893670958,0.388760937378531,0.000583589502229006,0.0338895280568636
TMEM123,17411.1012560747,0.360372158867624,0.105343709018958,0.000624102151878849,0.0339620293090259
NKAIN1,286.867067828033,-1.25113147883409,0.351334045496018,0.000369321167277573,0.0339636892052803
EWSAT1,137.98588111965,-1.35561140207928,0.392379772061037,0.000550608701266658,0.034077448574342
SNHG16,8389.55145955154,-0.468765722821517,0.135870870507909,0.000560415105408611,0.0340895392073545
PRSS33,135.878642427911,-1.55664139211405,0.450784626840532,0.000554014929489658,0.0340895392073545
LLGL2,394.198809718206,0.675464357130475,0.197245962895157,0.000615982904244745,0.0340895392073545
PWP2,1347.66095204181,-0.229713726732093,0.0668228438998442,0.00058677986541793,0.0340895392073545
FERMT3,1976.60951387729,0.714041449237637,0.203369869959836,0.00044634318526314,0.0340895392073545
MMP16,1218.11212866588,-0.791439486753246,0.225729281453333,0.000454648261429029,0.0342625606095516
GBP3,1466.13439426328,0.685644784976335,0.201567034734933,0.000669994728042207,0.0343595841443235
LINC00622,328.822093077362,-0.75948254486805,0.220297915122512,0.000565748283110966,0.0344003540370563
SLC39A6,10579.8104782028,-0.432730613874182,0.127097367009035,0.00066232562832815,0.0344872971070988
2016-09-01 00:00:00,619.641025133209,0.814867233182727,0.237017596873126,0.000586020986158053,0.0345024181378809
FBP1,1696.08258099256,1.08905578867734,0.315765024361585,0.000562784046228851,0.0345024181378809
MYT1,60.2847055338497,-1.32470550580896,0.359223493663121,0.00022629757306122,0.0345024181378809
TEAD1,6699.46295508833,-0.487909087689733,0.140852222467406,0.000532248804809364,0.0345024181378809
BEST1,1568.96982135059,-0.609016633784841,0.174246756909908,0.00047381494909724,0.034608297367767
COPG2,1033.36216576883,-0.370617159501739,0.110274846162813,0.000777031582559339,0.0348933791985125
IL2RG,2565.20750378137,0.872789670560906,0.252595569711901,0.000549711518175951,0.0348933791985125
DRAM1,2838.59286995632,0.598475872125644,0.174232859402898,0.000592729550823207,0.0348933791985125
KMO,545.771396107831,0.876946423907278,0.257265641218243,0.00065268538396484,0.0348933791985125
TMEM98,3788.89767966843,-0.494084407735596,0.145717030607719,0.000697114487699864,0.0349289888327761
ABCB6,1000.54525287229,-0.45662073831215,0.133093518692721,0.000601745880527993,0.0349385496936385
EOMES,527.438376970079,0.72837891970888,0.219167312047104,0.000889298095350361,0.0350191024887327
RHOH,472.47496888694,0.933756650504455,0.276392145387044,0.000729152508174126,0.0370930660598847
SERPINA1,74845.7283462612,1.21904428045639,0.357955184868706,0.000660241647696705,0.0370930660598847
LINC00623,408.228430882035,0.468592057333335,0.133351942798181,0.00044149593292157,0.0370930660598847
TOMM20,17332.980771912,-0.3414100397829,0.101335194051945,0.000754096416025434,0.0370930660598847
SLAMF1,496.219143309586,0.866814353198949,0.256425332067923,0.000723864060503829,0.0375536741886087
DLL3,258.179758958677,-1.28007491063838,0.373527671652303,0.000610315665644664,0.0378948892550888
RRS1,1045.56654144458,-0.365636472022981,0.109089732446575,0.000803158960996111,0.0378948892550888
MPPED2,619.622381019172,-0.897339550625127,0.265967121727889,0.000741182916688442,0.0378948892550888
HSD3B7,1021.24756178633,0.698831404710379,0.210139744652445,0.000882424983838128,0.0378948892550888
VAMP5,1516.09175071,0.614787154165391,0.18163517294159,0.000712466778386854,0.0386026755325145
GBP1P1,307.280462713398,1.05856172924209,0.314979920966636,0.00077737438643154,0.0386026755325145
ASGR1,764.624093408707,1.12583574985244,0.339788148765287,0.000921868139102332,0.0386026755325145
FAM64A,319.410924226705,-0.902297947238368,0.258414032054822,0.000480000993910664,0.0386026755325145
CD3E,1325.65333383726,0.950295519962577,0.281644204222994,0.000740576402448043,0.0386026755325145
LILRB1,990.712753335145,0.852140373252348,0.25237561861757,0.000734206142929024,0.0393496098533847
COLGALT2,921.618732827472,-0.800064113162725,0.240164187824104,0.000864347252948366,0.0393496098533847
C8orf33,3101.91980302296,-0.271670939883895,0.0813913695367427,0.00084433954601776,0.0393496098533847
